air_temp,dhi,dni,ghi,gti,wind_speed_10m,period_end,period
22,0,0,0,0,2.4,2023-11-30T00:30:00+00:00,PT15M
22,0,0,0,0,2.2,2023-11-30T00:45:00+00:00,PT15M
22,0,0,0,0,1.9,2023-11-30T01:00:00+00:00,PT15M
22,0,0,0,0,1.8,2023-11-30T01:15:00+00:00,PT15M
22,0,0,0,0,1.7,2023-11-30T01:30:00+00:00,PT15M
21,0,0,0,0,1.6,2023-11-30T01:45:00+00:00,PT15M
21,0,0,0,0,1.6,2023-11-30T02:00:00+00:00,PT15M
21,0,0,0,0,1.5,2023-11-30T02:15:00+00:00,PT15M
21,0,0,0,0,1.5,2023-11-30T02:30:00+00:00,PT15M
21,0,0,0,0,1.4,2023-11-30T02:45:00+00:00,PT15M
21,0,0,0,0,1.4,2023-11-30T03:00:00+00:00,PT15M
21,0,0,0,0,1.4,2023-11-30T03:15:00+00:00,PT15M
21,0,0,0,0,1.4,2023-11-30T03:30:00+00:00,PT15M
21,0,0,0,0,1.4,2023-11-30T03:45:00+00:00,PT15M
20,0,0,0,0,1.5,2023-11-30T04:00:00+00:00,PT15M
20,0,0,0,0,1.5,2023-11-30T04:15:00+00:00,PT15M
20,0,0,0,0,1.5,2023-11-30T04:30:00+00:00,PT15M
20,0,0,0,0,1.6,2023-11-30T04:45:00+00:00,PT15M
20,0,0,0,0,1.6,2023-11-30T05:00:00+00:00,PT15M
20,0,0,0,0,1.6,2023-11-30T05:15:00+00:00,PT15M
20,0,0,0,0,1.7,2023-11-30T05:30:00+00:00,PT15M
20,0,0,0,0,1.7,2023-11-30T05:45:00+00:00,PT15M
20,0,0,0,0,1.7,2023-11-30T06:00:00+00:00,PT15M
19,0,0,0,0,1.7,2023-11-30T06:15:00+00:00,PT15M
19,0,0,0,0,1.7,2023-11-30T06:30:00+00:00,PT15M
20,0,0,0,0,1.7,2023-11-30T06:45:00+00:00,PT15M
20,0,0,0,0,1.6,2023-11-30T07:00:00+00:00,PT15M
20,0,0,0,0,1.6,2023-11-30T07:15:00+00:00,PT15M
19,0,0,0,0,1.6,2023-11-30T07:30:00+00:00,PT15M
19,0,0,0,0,1.7,2023-11-30T07:45:00+00:00,PT15M
19,0,0,0,0,1.7,2023-11-30T08:00:00+00:00,PT15M
19,0,0,0,0,1.7,2023-11-30T08:15:00+00:00,PT15M
19,0,0,0,0,1.7,2023-11-30T08:30:00+00:00,PT15M
20,2,0,2,2,1.7,2023-11-30T08:45:00+00:00,PT15M
20,22,0,22,22,1.7,2023-11-30T09:00:00+00:00,PT15M
20,58,71,67,56,1.7,2023-11-30T09:15:00+00:00,PT15M
21,89,72,103,92,1.8,2023-11-30T09:30:00+00:00,PT15M
22,96,296,169,132,2,2023-11-30T09:45:00+00:00,PT15M
22,83,543,247,186,2.1,2023-11-30T10:00:00+00:00,PT15M
23,99,572,303,241,2.3,2023-11-30T10:15:00+00:00,PT15M
23,102,640,366,300,2.4,2023-11-30T10:30:00+00:00,PT15M
24,122,635,418,354,2.6,2023-11-30T10:45:00+00:00,PT15M
24,148,611,465,403,2.7,2023-11-30T11:00:00+00:00,PT15M
24,197,523,494,440,2.8,2023-11-30T11:15:00+00:00,PT15M
25,264,384,502,460,2.8,2023-11-30T11:30:00+00:00,PT15M
25,253,480,572,523,2.8,2023-11-30T11:45:00+00:00,PT15M
25,246,546,633,580,2.8,2023-11-30T12:00:00+00:00,PT15M
26,216,653,707,648,2.7,2023-11-30T12:15:00+00:00,PT15M
26,208,699,760,700,2.6,2023-11-30T12:30:00+00:00,PT15M
26,210,719,804,743,2.5,2023-11-30T12:45:00+00:00,PT15M
26,200,759,852,790,2.4,2023-11-30T13:00:00+00:00,PT15M
27,124,913,935,868,2.3,2023-11-30T13:15:00+00:00,PT15M
27,164,854,944,880,2.3,2023-11-30T13:30:00+00:00,PT15M
27,151,884,980,916,2.2,2023-11-30T13:45:00+00:00,PT15M
28,134,921,1014,949,2.2,2023-11-30T14:00:00+00:00,PT15M
28,101,981,1054,987,2.2,2023-11-30T14:15:00+00:00,PT15M
28,141,921,1045,981,2.2,2023-11-30T14:30:00+00:00,PT15M
29,234,772,999,941,2.1,2023-11-30T14:45:00+00:00,PT15M
29,240,764,1000,943,2.1,2023-11-30T15:00:00+00:00,PT15M
29,253,744,993,936,2.1,2023-11-30T15:15:00+00:00,PT15M
29,338,597,929,880,1.9,2023-11-30T15:30:00+00:00,PT15M
30,382,514,887,842,1.8,2023-11-30T15:45:00+00:00,PT15M
30,350,562,897,849,1.7,2023-11-30T16:00:00+00:00,PT15M
30,355,541,873,827,1.6,2023-11-30T16:15:00+00:00,PT15M
30,301,627,890,838,1.5,2023-11-30T16:30:00+00:00,PT15M
30,218,763,918,858,1.3,2023-11-30T16:45:00+00:00,PT15M
30,251,685,862,806,1.2,2023-11-30T17:00:00+00:00,PT15M
30,360,446,745,702,1.1,2023-11-30T17:15:00+00:00,PT15M
30,431,245,633,605,1.1,2023-11-30T17:30:00+00:00,PT15M
29,381,321,636,601,1.1,2023-11-30T17:45:00+00:00,PT15M
29,401,209,560,534,1.1,2023-11-30T18:00:00+00:00,PT15M
29,419,69,469,455,1.1,2023-11-30T18:15:00+00:00,PT15M
29,395,52,430,419,1.1,2023-11-30T18:30:00+00:00,PT15M
28,317,0,317,312,1.2,2023-11-30T18:45:00+00:00,PT15M
28,202,0,202,199,1.2,2023-11-30T19:00:00+00:00,PT15M
28,112,0,112,110,1.1,2023-11-30T19:15:00+00:00,PT15M
27,43,0,43,42,1,2023-11-30T19:30:00+00:00,PT15M
26,42,0,42,41,0.9,2023-11-30T19:45:00+00:00,PT15M
26,55,0,55,54,0.7,2023-11-30T20:00:00+00:00,PT15M
25,49,0,49,48,0.7,2023-11-30T20:15:00+00:00,PT15M
24,21,0,21,21,0.8,2023-11-30T20:30:00+00:00,PT15M
24,11,0,11,11,0.9,2023-11-30T20:45:00+00:00,PT15M
23,13,0,13,13,0.9,2023-11-30T21:00:00+00:00,PT15M
23,18,0,18,18,1.1,2023-11-30T21:15:00+00:00,PT15M
23,1,0,1,1,1.3,2023-11-30T21:30:00+00:00,PT15M
23,0,0,0,0,1.5,2023-11-30T21:45:00+00:00,PT15M
23,0,0,0,0,1.7,2023-11-30T22:00:00+00:00,PT15M
22,0,0,0,0,1.8,2023-11-30T22:15:00+00:00,PT15M
22,0,0,0,0,1.8,2023-11-30T22:30:00+00:00,PT15M
22,0,0,0,0,1.8,2023-11-30T22:45:00+00:00,PT15M
22,0,0,0,0,1.9,2023-11-30T23:00:00+00:00,PT15M
22,0,0,0,0,1.8,2023-11-30T23:15:00+00:00,PT15M
22,0,0,0,0,1.7,2023-11-30T23:30:00+00:00,PT15M
22,0,0,0,0,1.6,2023-11-30T23:45:00+00:00,PT15M
21,0,0,0,0,1.4,2023-12-01T00:00:00+00:00,PT15M
21,0,0,0,0,1.3,2023-12-01T00:15:00+00:00,PT15M
21,0,0,0,0,1.2,2023-12-01T00:30:00+00:00,PT15M
21,0,0,0,0,1.1,2023-12-01T00:45:00+00:00,PT15M
21,0,0,0,0,1,2023-12-01T01:00:00+00:00,PT15M
21,0,0,0,0,1,2023-12-01T01:15:00+00:00,PT15M
21,0,0,0,0,1,2023-12-01T01:30:00+00:00,PT15M
21,0,0,0,0,1,2023-12-01T01:45:00+00:00,PT15M
21,0,0,0,0,1,2023-12-01T02:00:00+00:00,PT15M
21,0,0,0,0,0.8,2023-12-01T02:15:00+00:00,PT15M
21,0,0,0,0,0.5,2023-12-01T02:30:00+00:00,PT15M
21,0,0,0,0,0.2,2023-12-01T02:45:00+00:00,PT15M
21,0,0,0,0,0.3,2023-12-01T03:00:00+00:00,PT15M
20,0,0,0,0,0.5,2023-12-01T03:15:00+00:00,PT15M
20,0,0,0,0,0.7,2023-12-01T03:30:00+00:00,PT15M
20,0,0,0,0,0.8,2023-12-01T03:45:00+00:00,PT15M
20,0,0,0,0,1,2023-12-01T04:00:00+00:00,PT15M
20,0,0,0,0,1.1,2023-12-01T04:15:00+00:00,PT15M
21,0,0,0,0,1.1,2023-12-01T04:30:00+00:00,PT15M
21,0,0,0,0,1.1,2023-12-01T04:45:00+00:00,PT15M
21,0,0,0,0,1.1,2023-12-01T05:00:00+00:00,PT15M
21,0,0,0,0,1,2023-12-01T05:15:00+00:00,PT15M
21,0,0,0,0,0.8,2023-12-01T05:30:00+00:00,PT15M
21,0,0,0,0,0.7,2023-12-01T05:45:00+00:00,PT15M
21,0,0,0,0,0.6,2023-12-01T06:00:00+00:00,PT15M
21,0,0,0,0,0.5,2023-12-01T06:15:00+00:00,PT15M
21,0,0,0,0,0.6,2023-12-01T06:30:00+00:00,PT15M
21,0,0,0,0,0.6,2023-12-01T06:45:00+00:00,PT15M
20,0,0,0,0,0.7,2023-12-01T07:00:00+00:00,PT15M
20,0,0,0,0,0.7,2023-12-01T07:15:00+00:00,PT15M
20,0,0,0,0,0.7,2023-12-01T07:30:00+00:00,PT15M
20,0,0,0,0,0.8,2023-12-01T07:45:00+00:00,PT15M
20,0,0,0,0,0.8,2023-12-01T08:00:00+00:00,PT15M
20,0,0,0,0,0.9,2023-12-01T08:15:00+00:00,PT15M
20,0,0,0,0,0.9,2023-12-01T08:30:00+00:00,PT15M
20,2,0,2,1,0.9,2023-12-01T08:45:00+00:00,PT15M
20,19,0,19,19,1,2023-12-01T09:00:00+00:00,PT15M
20,56,0,56,55,0.9,2023-12-01T09:15:00+00:00,PT15M
20,79,0,79,77,0.8,2023-12-01T09:30:00+00:00,PT15M
20,92,0,92,91,0.8,2023-12-01T09:45:00+00:00,PT15M
21,114,0,114,112,0.8,2023-12-01T10:00:00+00:00,PT15M
21,168,0,168,165,0.6,2023-12-01T10:15:00+00:00,PT15M
21,186,0,186,183,0.4,2023-12-01T10:30:00+00:00,PT15M
21,188,0,188,185,0.2,2023-12-01T10:45:00+00:00,PT15M
21,231,0,231,227,0.2,2023-12-01T11:00:00+00:00,PT15M
21,263,0,263,259,0.4,2023-12-01T11:15:00+00:00,PT15M
21,280,0,280,275,0.5,2023-12-01T11:30:00+00:00,PT15M
21,321,0,321,315,0.7,2023-12-01T11:45:00+00:00,PT15M
22,345,0,345,339,0.8,2023-12-01T12:00:00+00:00,PT15M
22,374,0,374,368,0.9,2023-12-01T12:15:00+00:00,PT15M
22,427,0,427,420,1,2023-12-01T12:30:00+00:00,PT15M
22,474,0,474,466,1,2023-12-01T12:45:00+00:00,PT15M
23,514,0,514,506,1,2023-12-01T13:00:00+00:00,PT15M
23,468,0,468,460,1.1,2023-12-01T13:15:00+00:00,PT15M
23,392,0,392,386,1.2,2023-12-01T13:30:00+00:00,PT15M
23,369,0,369,363,1.3,2023-12-01T13:45:00+00:00,PT15M
24,417,0,417,410,1.4,2023-12-01T14:00:00+00:00,PT15M
24,415,0,415,408,1.5,2023-12-01T14:15:00+00:00,PT15M
25,328,0,328,323,1.4,2023-12-01T14:30:00+00:00,PT15M
25,238,0,238,234,1.4,2023-12-01T14:45:00+00:00,PT15M
26,175,0,175,172,1.4,2023-12-01T15:00:00+00:00,PT15M
26,243,0,243,239,1.4,2023-12-01T15:15:00+00:00,PT15M
26,320,0,320,314,1.4,2023-12-01T15:30:00+00:00,PT15M
27,362,0,362,356,1.5,2023-12-01T15:45:00+00:00,PT15M
27,361,0,361,355,1.5,2023-12-01T16:00:00+00:00,PT15M
27,409,0,409,402,1.5,2023-12-01T16:15:00+00:00,PT15M
27,439,0,439,431,1.4,2023-12-01T16:30:00+00:00,PT15M
28,370,0,370,363,1.3,2023-12-01T16:45:00+00:00,PT15M
28,346,0,346,340,1.2,2023-12-01T17:00:00+00:00,PT15M
28,409,0,409,402,1.1,2023-12-01T17:15:00+00:00,PT15M
28,484,45,520,508,0.9,2023-12-01T17:30:00+00:00,PT15M
28,450,135,558,538,0.8,2023-12-01T17:45:00+00:00,PT15M
28,405,195,551,526,0.8,2023-12-01T18:00:00+00:00,PT15M
29,323,355,577,538,0.7,2023-12-01T18:15:00+00:00,PT15M
29,299,356,538,499,0.7,2023-12-01T18:30:00+00:00,PT15M
29,218,519,541,489,0.8,2023-12-01T18:45:00+00:00,PT15M
29,89,834,570,495,0.9,2023-12-01T19:00:00+00:00,PT15M
29,76,836,518,440,1,2023-12-01T19:15:00+00:00,PT15M
29,73,809,457,380,1.1,2023-12-01T19:30:00+00:00,PT15M
28,69,775,396,320,1.2,2023-12-01T19:45:00+00:00,PT15M
28,65,735,334,259,1.3,2023-12-01T20:00:00+00:00,PT15M
28,60,685,272,200,1.2,2023-12-01T20:15:00+00:00,PT15M
28,59,582,207,142,1,2023-12-01T20:30:00+00:00,PT15M
28,76,268,129,95,0.8,2023-12-01T20:45:00+00:00,PT15M
27,57,163,80,58,0.6,2023-12-01T21:00:00+00:00,PT15M
27,33,42,37,32,0.6,2023-12-01T21:15:00+00:00,PT15M
27,6,0,6,6,0.7,2023-12-01T21:30:00+00:00,PT15M
26,0,0,0,0,0.9,2023-12-01T21:45:00+00:00,PT15M
26,0,0,0,0,1.1,2023-12-01T22:00:00+00:00,PT15M
25,0,0,0,0,1.1,2023-12-01T22:15:00+00:00,PT15M
25,0,0,0,0,0.9,2023-12-01T22:30:00+00:00,PT15M
25,0,0,0,0,0.8,2023-12-01T22:45:00+00:00,PT15M
